,customer_id,recommendations,ground_truth
524,001b5949c357ee712f0e44abaa0f65cdaf760c0787ae00c1fd910e717016a891,351182006 778064010 778064033 778064038 778064003 778064023 778064035,822946001 754751001 295873003 822959001 696778001 456163050 599580052
525,001b6f3f3365fe335f8a3b818eb60b1ccd6c764707d73a47b03ca8734ae8fe0a,882810003 882810004 882810001 488614012 488614006 488614018 488614019 488614007,801068005 832453006 738567003 572998012 599580083 863775001 753802006 733098018
526,001b9b6b1b2e37a2c24370041b884c99e14b3611693db12393b1a932ba31dabf,598696001 881887001 892318001 823278001 581452004 581452003 581452001 581452002,253448002 757741007 763077001 757741003 774635003 355072001 699822001 749968004
527,001b9ee636090fa2beb0965d7d9b646f221c64369786175c5763ad1a36548c88,703843002 703843001,719002001 663015003
528,001ba9e81e13ce12a2585d9ebde923fe74429e9e12ea59f4f28a96267597fe52,617725001 617725017 617725018 617725002 617725015 617725004 528673003 528673002,599580072 780297006 629982001 676573001 640258001 692930003 678079003 661806001
529,001bb38fb639fd846db488522a7fb99d419daeea080d44060a97337368b67791,772773008 772773002 772773004 772773001 845271001 762143009 762143001 762143011,702159001 662728004 702938001 702938001 702938001 630709001 570002054 663568004
530,001bb5c87b7f102c7139c3e97c50e30467cf8a5ed8e8cb80e9b07bc2ad01ceca,451243013,579167001
531,001be86289db731518f348cd4bdcfafa8c8a72c2fe2fe4ed71ec6e8a8e7b2f54,621760008 621760009 621760005 621760001 815902001 815902004,688537011 817166001 624486049 759871002 684209013 849711003
532,001bf9b4bb1cbd8e24659de883b197deebf276ab7a49589f54b86e9ff98f0554,643344002 643344003 643344006 643344005 845931001 831027001 831027005 831027002,492897002 910132002 767834002 399087030 399087014 693485009 305931001 160442010
533,001c0f6ba7f0f416024e3feb36b08912bf6d46d15f12dc61670ecb4cd4fb9c6f,507909015,568597006
534,001c1f8d70782f450524d3b3f404474dbd4a7d0d2ad78a0ec7db76248ce08346,611354002 895636001 736642003 736642001 900418001 629614001 921226002 921226008,774109004 761204008 717490008 687061002 673396014 587278007 756374001 719002001
535,001c2513c498432fdff9eb09349ddf02d31826b148a8c9682b8a92372e2f2627,638961004 651613001 559603001 559603002 559603003 688729001 620251002 869204001,399256005 695632011 690644002 815579001 464927018 562245050 573716005 861600003
536,001c328bfbe61aa3baa1d05cbfef195d15946eb2dca6c7deeeee28f9bb202a4e,838780007 838780003,814695003 770816009
537,001c32d09c942b7b8bc34114fe7eb8a554fa8f4da560aea6c0d825714eef4765,453358003 453358007 453358002 453358011 555564002,797088013 670698001 715126006 777070009 702807005
538,001c3d25c19aaf34744fe88dccc63c952908b89e17f0fc5e7c98c69c0976b148,734619001 851777001 651946002,790132001 673260002 798265001
539,001c42459c8978d55a69fa1528975893b011a6539631f3102e2ca6814821cf10,879605001 879605002 639544003 738202003 738202001 702495001,806388011 885077003 760084008 797078010 689365025 794575003
540,001c432c72b2151e0e37a46dfe683d236d80082165da849d47a3293744cef660,524825006,524825014
541,001c45896cbadc098dd6b526ec66c81b2b18bfed057ba0cfbbcfb119d5cb1e33,737852003 737852001 705844001 783346013 783346008 783346018 783346028 783346021,843685005 876053001 228257001 828465002 700701001 923340002 915487001 850244001
542,001c62839ef41190846d289f2f0b5997ec118a4042da78618fa2e79083b8f366,641204001 705786001 705786002 583005001 481147001 522044001 815069001 615951001,723388001 773781003 698899004 747764002 835417001 747764003 747984002 814129001
543,001c7ef1467b8cafcf79b1d9f68be7130bc5e24f67ffd77187509218c6f40efa,739347005 805011013 739347001 805011001 805011002 739347003,912208001 564786001 912208001 564786001 680263001 586310011
544,001c9cf3869156c0f7691ac577914b5c38f56ba33728c854bd6550f53d1697b7,705966001,796210008
545,001c9f19a65448a0f9c81ee89913a60035725be2dd7a81874e85e2810d6ec2ce,559630027 559630003,757482002 780887003
546,001ca463702869b47a17d7fcf993f5924c1e94cca70ac4bb2d6e74bc590c7574,658030023,507910001
547,001cae0f8d784913b4850af09f2c86ce09cdd177f49f8859ef373cebfd8d1594,810838013 863284001 810838009 810838011 905957002 810838010 905957007 810838004,758050001 758060001 758050001 720125001 547780003 873045002 831918001 875350001
548,001cb0cd244c58fa35f9eb21f995b9e2f3e0c67c4e89af841df9f3d9adbe3893,673718001,611415001
549,001cb7fd02d5f53b21c56973ff293308bc63b4fe7bcfaf5f7cdc78e94eedc633,639332003 639332001 639332004,744600002 685944001 733077002
550,001cb8296d4270ed204a8b8ea799cd777b4b7d0dfc65a0b14eb547735b792600,696176004 696176008 696176002 696176009 696176003 863286001 345815002 472064005,705967001 624688003 616127001 533970003 686333002 666944002 645629002 702964001
551,001cb9b2fec6b68b2d9c0479f2d6f442ec88d14fe92e513765b0da6e9acdfda9,837135002 674101001 674101002 703806003 703806002 716951001 799044001 686026002,820139001 785060001 784855001 770241001 820139001 714790020 808028008 543738021
552,001cc0d386cd17259b4c18407e3c8303afc9762ea87557c718642f8c5004ae7a,736584002 736584001 559642003 559642001 837776002 837776001 834192001 817864001,646592012 732201001 638355001 562245001 690511002 739589001 737747001 658222006
553,001cc5f994ad8ebb537180b0ee1edffca40bd4d9b133269e72722b4f355d9c2c,672598002 703558001 677121002 677121005 677121006 677121004 677121003 723210001,898075001 857855003 857855001 879989006 788768001 787946002 832361006 826508001
554,001cd4541544c87a2c9fb19bad430646eadc24226d83586cf94a6dbeb072e6cc,722674003 722674001 722674005 794935004 876381001 849663001 849663002,774148001 897693002 589222005 714828004 691855005 399223068 706016003
555,001cdfc9366fae1468ab321eca4f42f1eedcef60e7a3b0106bc486b3b3f32af8,862340002 736584002 736584001 794770001 824340001 824340003 824340002 824340005,507909001 571990002 877773001 816166003 742925003 568601007 780636002 587115001
556,001cee53326baee3a9e2fe9e4eebda9ca0cf1322fc175cf54b8f4af1107e5163,592154001 718727001 664123001 607427002 607427008 607427003 607427006 607427005,590928023 616049002 111593001 660726003 748269009 158340001 669882007 111586001
557,001d0add65629077fe95162494c074d978d27cc0486328486ca5854ef4ef81a1,661307002 661307001 683968001 683968002 657731001 827833001,522398055 703843004 646961001 640744001 619464010 703843002
558,001d121ef41e0baa79997cc868b197ca9dc61f0a2eb22e53cb28cc1e48a06d95,812320001 812320003,798791002 763673002
559,001d1c0b1c84bcb34ebe4111c2590422bbef380b2ac6739c9416159c0440a4c1,736783001 736783003 888448001 736779002 736779004 736779005 736779001 522913001,820308002 646035001 464297021 579541001 579541075 828652004 894756001 854384005
560,001d2a9566811ef44ae50b6ae97c5fe700363cd9b0ea23eeabdf257349c997e1,826949001,597891002
561,001d31f668e32e936357836e47178cdeb7ef8731400520a854db923f8bab0d9b,660519003,678260005
562,001d4fed8a933922bc1c97e2881c7d3e76be3d660a8c49cc7aa50ec6d398abc4,595208002 584633003 584633002 584633004 584633001 559642003 559642001 710766004,811835002 937466002 768635002 801452002 801452002 652956001 811777001 897190001
563,001d55624fbb0857bf200c0258a9593e9ae9d8c1e094ede5263e6ba1aa2c5ae7,858763001 806916004 806916003,562245006 863067003 399223004
564,001d5c7682ab14ac7cae803bda6845156b0b291e58ad25a51da5148db47df60e,778064006 778064051 778064035,708855005 399136027 399136004
565,001d5cd98fcdbc6bde738b8ad6041b67ca1e3e8be5c4c099edc89496c35b5192,883202004 883202001 883202002 872074001 836226001 843825001 919599001 881411001,700907011 718228001 733098008 610776071 684848005 813636001 697054002 692842002
566,001d680dd2f84b5292bff29f15e4fa8f7a712d29e2c2aec18dd0766562247c3d,858284003 708138012 708138029 708138024 708138026 708138025 708138027 708138009,699933001 678688003 850277002 802023003 867044001 573716002 680318006 690526005
567,001d680e7c13a8121a6711b6e014db3aebf695d84c085b7ede0a6421ec403f30,744938002 528673003 528673002 778064041 778064035 778064033 778064026 778064018,721762001 736865001 741478002 565379001 841434007 351484002 692226003 863067001
568,001db36cef56afb028d925a481c1d4c83e87be22aae7b3b0ec38357dda5fc49d,665717002 911061004 911061003 911061001 513377003 816623001 588422002 810746001,697054004 613456001 737137007 678942013 658321004 399256001 399256001 589599045
569,001db90b63efa05cf3d8c8563a41748f2f54f44d1f0a01b9cacb9f019dec01d0,894752003 894752001 556393001 641298004 641298005 813030001 802896003 916235002,762762002 806388010 876053002 875469004 759299001 827968001 678965001 684021024
570,001dcccfc98e5305bd3759ebef9f7a027c9c09933acd8f994d47a77dba1ac66b,777018003 777018001 887911002 872628001,887949002 887911002 830360001 703761009
571,001dcfc46c55c40fa3aa82ffd9f5e9e8dde96b765ec33a8b6492849b3ff0a518,802723001 828652001 828652004 828652002 794935004 722674005 722674003 722674001,573716053 683864011 711024002 787853006 765739002 768610001 537116001 559616001
572,001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,742115002 742115004 742115005 742115001 583066001 603577002 603577001,680262007 630116001 574112001 501820043 539723001 630116001 619506004
573,001ddeb8fb74fec5693116da83b488e05ee9a9e179f3fd1ff67812cb511ced72,920448002 850732002 850732004 850732003 651613001 666158002 666158001 774909001,706016003 663518002 702414001 873019001 739953003 762856007 662553002 863001002
574,001df39b34e857f6735ffc6e16d6b31fb3a26f8d1328a983eb64c5018e08e487,560389006 560389002 560389014,560389002 560389013 560389011
575,001e10b7ccfd324b3a430a0860b5225ae4dd1e26acb95cccec72ea2d0cdfe322,698273001,778064018
576,001e27dc58dcad21cffd53561118cb3e7c2ab4fc9b603e69fd658f01161c2a00,700819006 700819002 651082008,767436003 758118001 767438001
577,001e3a6beecb8cfc4e97c1c7f94ee146b9f4bb7e279c9987bd6c6d5effa609ac,572124006 572124003 795550001 795550002 843551001,695544002 666382010 711521005 664074012 708138004
578,001e58859ade093c9288c4c86bedb4d22a510f935b01df0d957211708886a3f0,896152002 896152003 778968002 778968001 778968005 778968003 616715003,932365008 691072005 716654007 664647001 909924002 829017005 909924002
579,001e5ef633efb48fe7c5623d364418eda2e3a5256dd1e8c304ec973f1aa87b1a,318066004 318066013 318066014,633150002 682238003 318066014
580,001e770d3a171b23118132288a9e26b3813c8ad9e173174f73d76612583bba50,739495002 793249001 637309001,639242001 637641011 651899003
581,001e7e640da3c0a2ae3c1444d9fba300646d050e7ba6012d07aa5dde549e6943,862340002 736584001 736584002 751546003 596589002 596589003 596589001 599721001,800529002 635510001 722151002 599502001 708352001 762587002 844030001 634249005
582,001e8fb38c0ad2856e996dc01477b79b73ca9eec77b0be553d03a6cc2cd0c68b,608776022 608776020 549437009,676573005 608776002 731146003
583,001ea4e9c54f7e9c88811260d954edc059d596147e1cf8adc73323aebf571fd8,736584001 793441001 617725002 617725018 617725004 617725001 617725017 617725015,688105012 882899012 669708001 863646005 835602002 892408008 788575003 851340001
584,001ea5b25c75e6490705b22abb670e08007967c631a4c5a9c1473857d2fa41e2,822860001 822860002 822860003 540521003 540521004 540521007 941005003 941005005,662888010 700938003 458543001 650122002 782689001 585788002 650122001 820563001
585,001eacd7b51c28d306e48b93b28d5f209a1da073bb94c7c540025a38cb2ed3da,818784002 735999001 847541001 874547003 874547001 874547002 874547004 758110001,683662009 748856003 749400009 717490064 562245046 573085033 741806001 649046002
586,001eb32738437463afe19a73dae126e8d92ddd8277380cc3df4dc147adfce4a4,739659024,813051007
587,001ec280a03d1e9e930023a72f9b3a7244c6f1fa2eca1bfd9ed866b5e9e4f97c,857880002,658030006
588,001eccaf68dc46d3068308771c69ab9103972f4f743c9489179d531be6346187,683906006 672590002 672590001 793520001 793520002 574312002 598830001 927684001,501616008 713754001 699075005 688537010 832473005 649662002 839809001 843614001
589,001ed20f8b69b24aac612c43ffc8445b237bcbbcc1911cf8f787f468ca344e42,685814061 685814036 685814055,685814005 792469003 772774002
590,001ee989febb8279e46d45532623ccfdc6fefdd7bcac41faad6dc81e812838fe,624701002 666061001 666061003 670244001 670244004,746268001 666382014 682771001 312878001 564334002
591,001eea9027e79b7f90cae67ea8ee2212a6d251e2884bf6d55dd1c47edf7ced96,516712005 516712002 516712010 516712006 887498002,707488001 697054045 689389045 744072001 799190002
592,001ef7c503e5407b6b836351b0415d3a226c587d4fb17b1e9edf9dcc836de02f,744630001 781659001 664123001 699220001 699220003 654700001 684212001 684212002,689109001 748355002 823168003 835136002 871468001 455832001 748355017 717518001
593,001f07dfd01f68df6e26f7b0e0951f615e46572d0c3a9a68405cb139b2574091,910444001,919365008
594,001f3b0136dd6cf52c6a5097829b9624f4fa6e99e01cc9c5634901da77c088ce,687173001 687173003 687173004 687173005,706004002 687173001 721450001 547365026
595,001f49c942ba4ec090445c59af511fdbad1f5899235b82eb437a63919da61d80,840607007 840607003 840607009 840607001 878461001 871974001 579469001 709685001,801452003 870776002 801452003 689124001 842112005 661306011 881362001 686587002
596,001f5299820c00df306221ff581abf9d18507c2e35ecb34aceed093612ac84d3,742084007 742084001 742084004 649274001 649274002 665675001 665675002 570530006,824337001 793699001 714730007 600886001 799365004 730400001 788455009 832361006
597,001f5c41ca2f48f70fe7bb6b3dcef47d984944e210f8000b98c16284f324c2cc,412964023 617725001 617725015 617725002 617725004 617725018 617725017 689563001,708466003 399223033 621381012 573282024 759465001 624486005 621381001 673396002
598,001f6ad2a989b97e2b8d9fe3a666a463a48b247a8a6996cea14dfd7cfd113c7d,744938002 736584001 736584002 693459001 778064041 778064051 778064001 778064006,826209002 790831001 825986001 826209002 757286005 757286005 721930005 790831001
599,001f6d87755fc28b2ff2b67165ca73103ad8c9595152045785851f809aa95b39,562613010 562613008 562613009 562613013 562613011 562613007 562613002 562613018,736651001 799409003 647781002 858381002 578630003 529953001 655403001 698260005
600,001f8b3df8cdbdcb44dc37886cbe06ad0d35446779c798aa2c1176471afb0cba,817735001 641204001 753990001 708101003 708101001 851777001 855210003 855210001,663282002 706016002 734877001 760597001 707743003 729946003 660308001 751994006
601,001fa994ea638790a1778e46fedf50a784844f598283485b7501e5c7d1ca704b,844409002 844409003 743738001 587813008 587813005 587813006 873790013 873790001,766194003 798791003 589599036 659854016 678696014 749400010 828114002 664405002
602,001fd23db1109a94bba1319bb73df0b479059027c182da490e1161b34cd3af61,585290001 585290002 617725002 617725004 617725001 617725018 617725015 617725017,636323001 733099001 795621001 631744002 821060008 537116001 784698001 488614012
603,001fd4c5116b7457e454027761426f071d0c2fd9b184f95e9b2e559d83e149af,856644001 856793001 653216001 727589004,665481012 731160004 731160004 727589004
604,001fd9d811d975c4bfc260647cb5b1427e759a04fd6145eb90444cd0b9e996a1,731146003 731146004 738010006 738010002,649437002 399256023 456163010 638899001
605,001fea2fb78816365dae5eac7b5de5b600cc7e5d8a4552e95eb3017e6887963a,882120001 662589001 662589002 510208001 510208003,699075002 547367007 547367020 351484026 699077002
606,00201f34c8c92683263346d78c2b45ffd0c6927229542d8040a5c5c38b174eb6,412964023 566010002 828652002 828652004 828652001 559761004 559761001 694162001,449570028 496111018 496111023 730012004 605094001 745475010 614854005 722137002
607,0020214808da2ebeee7b8eb0fe5bc50bb4f7f52c37ccfff693a080b5d1017134,686722004 686722001 715809001 874180001 679902001 640524001 617725004 617725017,599719031 583534009 708729009 895582012 399061018 818059005 801512004 746994002
608,0020288df11cb1d8df7603d484342d8676a86657bb55f3f9a873bd9e3c75f50b,537907002 883026001 883026003 883026004 883026002,634426005 342034003 502186014 643985001 658298001
609,0020339c4691ddc25e204615ded43854a9fdefbfc14beb561b1e378fda391658,746069001 746069006 746069002 746069005 815549001 815549002 611678001 777038004,706016016 576692001 812271004 625311009 673900001 683995006 753214002 554450034
610,002033cd51a66068172a17898442d1df23072fe0869ac11b05e536be7f212542,785948008 785948037 785948038 785948039 485678039 785948020,643575002 658748001 737410002 718731003 309864013 689014002
611,0020556104a0066ad71bcab90d9114d549e3c493182881804b9640601c7f414c,615939007 615939001,854301002 854301003
612,002064c9fbf10c4519c8f9aba4a295bb117e8381d6308edc7db394b9813d0483,685274002 708899002 708899003 708899001 585207002 585207001 607917001 857794003,621473001 786304001 786304005 760084013 753218001 736887003 637549002 878629004
613,002077c14855b40ac7447bf5568e9cb157290233dd8168fc8fd8002d31d47211,895082001 812938001 939549003 939549002 556393001 774992002 774992001 863067003,779863001 685814003 639192002 752228001 650672001 620945004 731130001 670061002
614,0020890d6cae523ccb24a956c49e3a5574a2bab371d3ccd94bb64941bda9bcb7,823660001 767869002 767869001 917000001 917000002 917000003 617725017,660308014 841260015 641433005 623059001 554141001 811235004 767775001
615,00208fb274f1f5a739702ce60ed1bf6106910fa990b4bc52a7c0b452690a2217,873790001 873790013 873790006,857572001 803757012 854883003
616,0020a3067dd6f6f14cbbb291061142a2b717beb629d62af74872ae5ed76266d8,832465008 832465002 832465003 832465006 832465007 732114002 732114003 664748003,667446001 926502001 706016019 572998001 727039001 733854002 683995004 731280002
617,0020a83bfc8c18e71b07ec092f7eaa24c0fff507498d5a67640f3f7684160eb1,671515003 723210001 537114003 537114001 537114002 708379004 708379002 708379003,576897006 767032001 751989001 756185001 746073004 790096003 448509014 448509014
618,0020aeff53c8577b8c08caf7ed85873d754c6e7cd98ffe94d36f5ef4773799a3,711053003 711053005 711053006 711053001 711053036 711053007,572797041 764073002 764073004 572797041 764073004 764073002
619,0020bc07b12389473dc3d68ea9f79ad007ee56c24b67cec64cf08d661db672b8,852365005,852365001
620,0020ec05c1751ae5079005e28e86495b2633ffe515c8226b49cc1bb0c662b974,865030002 619807002 737040014 737040002 737040005 737040001 737040012 737040017,806412005 695545002 690936003 524825010 537688010 762205005 565379032 608776002
621,0020ff2cc8c1ce16ea2539c565cf5a61e36e0af57258b0c3f81b7f1c4060337e,695632105 688873012,695632001 770315005
622,00211cea60ea69dc85cbc07758eec60189abfdadbfb66f7e2e2410dbe6fbd143,910132001 860754003 860754001 620320001 688216003,358753005 695545002 662344015 568601024 673638001
623,00211fdd9b0c202c157eba0bcc7e05c175211ddbfa22533c4ff4cfb7b66a1867,548603010 548603021 548603020,623820001 249136020 548603009
624,00212b739c142e1d7e1d8e74d0a5273d1949bd44c3f75c6e2a6f9fcd76b0c81c,836344002 586795001 586795002 865671001 876350001 803993005 803993006 803993007,474123018 738305003 792438005 578374001 734112001 705937001 678558002 716005002
625,00212bc66915d5249bf09567f630f5f6a44166de6c6f87f58871d603225a2b0b,859082001 851780001 851780002,857448002 769007002 730013002
626,00214677241191a3c726d9f2a0f50736686c0e356d5b278fe96dc4f0650bbef0,603583003 603583005,603583005 603583005
627,00214be842e883171f069a76195c40426688efc6ed2386e0673f2ac89a32b9d6,862340002 612911001 858871002 858871001 708138026 708138011 708138021 708138029,696209005 740943003 584298009 266875006 777070005 872013001 697564001 524529006
628,002156b708c7c6dd8afe31a743131d13b1e5dcbf2ce8c4a8f9b9ac59a5d9b76f,941005001 941005005 941005003 941005002 562613009 562613010 562613011 562613006,158340001 730683001 735540001 849859001 507910004 557247014 557247017 557247003
629,0021660ed576220edc26e01e2bd5cf508cf0497018b81a300aae2bb99eb832de,642498010,744393002
630,002175bc76143695ec8d82d61089a74eef56b3ce41731066f16457dffff452d8,750962001 721927001 735793001 735793002 735999001 693299001 693299002 855249007,789331001 524825013 747737002 663970006 787696004 685848003 750960001 729095001
631,002175c1d6840275f15c3a5b30524ceac464706d2d112c83366998b28c87dd75,501137001 919176001 876415003 876415001 876415002 788328005,790368001 675203009 811683003 797608001 789399002 811683003
632,002184c3b9e3073f15bac6cbdfb1068eed40bec9af86fb307f04ee6bb3d09b98,570745001 469649004 796374001 796374002 755304001,568601007 793911003 764415003 790448002 795440002
633,002187b7b4f50596c69d471cd8cb5acb8f512847790dec45cddd245447f1b4d1,640662003 640662007 640662009,824821003 878456002 874547003
634,00218c1ddaf46321d72a5d167038107fa04380a1ffec54b5d8268fdf927e2d46,698273001 753210001 753210007,717490008 635240009 687602003
635,002194166a37c2312f2839f567e2fa331e5ff3986a3de70913fa50764310bfef,733419005,684848005
636,00219b754d44b936fe443cb0ae1e33041e92e4c0e2613b141f6a5ab0e4e3f6be,816494001 730292001,818621002 787948003
637,0021b5b5459c57173a0aee5e04276d3fa2cbd969c19c52cbd2461f4ef8fae909,596122001 596122003 596122002 596122006 790732003 790732002 785829001 708521001,711582004 684212001 217727003 153115019 681176011 664074009 674310004 572998002
638,0021b8d53326da78ea22c17cd6bacca659900c3dd474f6fbc36e473ee2b4eb10,833482005 833482002 862067001 804613009 804613005 770808001 816746001,708021001 721033004 733814003 681176019 629420001 748566008 759871011
639,0021ce2be745fe55f9b2bc784dbfd0e374c315ccd15aab3343edd335203edf3d,832009001 695465001 696478002 696478001 711170001 657294001 790918001 706099001,787696002 525518005 741356002 806261001 681176046 802897002 688658001 716348004
640,0021da829b898f82269fc51feded4eac2129058ee95bd75bb1591e2eb14ecc79,579941001 579941003 579941007,649356002 629760002 625229004
641,0021f82013462a5b4375944b35c4e88e464daf8d459cae357fcb99139e3ae83f,742084004 742084007 742084001 551993001 643344005 643344002 643344003 643344006,799745001 638039004 547365024 616708006 619884001 436570033 720426001 554598009
642,0021f97b775f64436a3002dd006e05469d0701f17cd1e2f5926de489382ca1f4,569562012 569562001 569562003,825726001 777070009 693242019
643,0022058e10f379f15908ad251d76aa436098140cdb5ae16cabef17454b3eb8c2,846581002,846581002
644,00220f7f41f09fc78954c528be7dff98459c4f1330d4db3690b2e417ea30abb2,605093001 605093008 605093009 605093013 488614019 488614012 488614018 488614006,562657001 746196002 680262018 759871002 873564005 559633020 621381009 560254001
645,00222125b88b8764c3596fe8aea9b0497c504523c2c304b6ac905a088969871b,424432004 706268032 706268030,580684003 372860002 757904011
646,00223e938f8f189b681611bb877469a8cadaa03eea422696a073b9ff17d2d966,590361001 786814001 567616001 816623001 635910001 812525001 790051001 631470001,745843002 770352001 745843002 747444001 605970008 717365002 747807001 850917001
647,002253f0e3869ca2833ca2dfec4f8995ad9cdf8ca2333afb2eab7ebafdf09f19,684273001 684273002 853063001 856290003 856290002 774992001 774992002 606764001,808748003 735840009 674606045 624486003 599719003 559616013 879436001 628425001
648,002255d150b6feb88b4286a131ffc29379480e24ed997904bf62b1ea96722283,852377001 622241002 717884003,770587002 733419002 695166008
649,002267cd60c32dc4faa6d5767e2b70b1479d4d6face516545bd90dfc8f9a6adf,622241002 622241003 874078003 757482001 757482002 764621002 859236006 764621001,736573002 599580052 708311017 854261001 899002001 697054010 784396004 700746001
650,002270b72b599fa90ac155e1d9ee8e8a88fa0ea21d0dc23892d1e84393f33c3c,657291003 657291002 657291001 657291005 637515004,657287005 547365023 637515011 547367008 657291005
651,00227494dd4e87da02bb1ab4afc38f13f2e11c6517b1bbcdca56f212a9c470ab,670107009 670107002 670107006 586219001 607284006 638927002 586219005 607284003,730609002 501619018 874891001 668911001 690936003 744806001 586219008 674598001
652,00228762ecff5b8d1ea6a2e52b96dafa198febddbc3bf350eb611f28e61ea6ce,654783004 654783005 634712004 634712001 829147002 829147001 750398004 750398007,690263001 755814003 732534001 682580001 747771001 758050001 752607001 770855005
653,00229735ddcc7c1e42cd1136e91a170bab774b389f4cf570c87fe0220509fff6,514421001 514421005,632832001 656059002
654,0022a3123057bb320272480a9ff697554daf64c802e0170f99b76feb25e34d17,845204003 682670003 682670004 682670001 682670002 682670007 537114002 537114001,783444001 674606006 690611001 570003002 781613006 643271002 837368001 683001005
655,0022a41844b735a1153a903f059d5766bc185a561624533a90cd63f734d0936b,690193002 690193005 690193001 690193007 690193008 659046002 659046001 670946001,561370001 731960006 561370002 794535001 665044010 740832002 690193008 740832002
656,0022a721371d5949d174ecba60346d89a9d6c08c0fba4f47b3b1e66b3fb58fd8,617534010 617534016 617534013 617534015 617534019 617534014 617534018 617534021,861740001 617534014 542533001 617534007 568597006 108775044 542533001 108775044
657,0022ab217d36a559cc54c67544c716a2669d291781253888d0777f5b00a94508,799410001 699424003 699424001 767438004 767438002 767438001 535602002 184123020,708588001 701016004 542533001 558986005 680262007 699080001 708379004 687601003
658,0022c56940b4baff4c5f49bf123acc71e625b2bb72cccd27bc9bcd7810e93da6,866712001 845204001 845204003 729609004 729609001 762143003 762143004 762143011,724906006 632982044 868024001 685689001 754751001 372860001 771733002 758040001
659,0022dab57940302a9336f0f535694ad86dd1ff1275a00d146fb59150f104edd6,595928007 595928006 595928005,698324006 728444004 681182004
660,0022ee8505e8946c0863a20c2e6f9822ebd13a4bafd376493fa0f44fd5ea4385,547367010,720137003
661,0022efaae249604b1f068d1b64d1e259beec1fbaf0f1f5d4c285f322dadb792c,562613009 562613018 562613002 562613006 562613007 562613011 562613013,829439002 824997001 738943005 837306011 755360001 803118002 863565001
662,00231382cc6c704586ecb8c7d54c0b14455b6fad58700f5d142edf11f73a60e2,689412001,400342003
663,002323971cbd38fad4512d5114676e5e17eb262db02320419b45cc86ec09af87,724971001 687371001 687371002,108775015 675508002 108775044
664,002334ebbd7f908a67fcc335908b7bb9347e25c23cd23e7a967fa44cbdd74e7c,673396021,812807001
665,00233a06961a0d32477094129469aa46237b2c4cfce46b0b0c6d80ee0a12b9f6,926589001 905087001 759483001,560213002 749699001 566140001
666,002369ee9314613744bdb69699a529d574eb727d39677ae7aff6e313ca995aea,822115001 832993001,843246002 714750003
667,002377df180008fb5a872b9e780e0a57d1574991d3c2b766aa181987e8ddc14c,552473036 689389009,607834004 633130014
668,0023947c7ef6a4a60952e51683943ed38f335a39889f069df6a565965c8e0b05,705384001 241412044 241412045 241412034 241412046 241412052 241412043 241412037,696944029 697097005 786553001 688078007 456834013 548111008 735087003 694916001
669,0023a2732a1fb7f37d3996735104e403692b0e0bd1fb91f8604dba07e7c1fba6,633809003 633809002 782824001,687524001 633809003 633809002
670,0023a9114c433f84c8b1f5cde762000dd40655b99f7d642585297670d76f8999,573704001 573704003 822359002 822359001,823963001 573716052 776365001 770748002
671,0023adad03e6808972788b503c921151b380b1e5932dba1d0d38cfc801f541fd,747512003 560954001 676116001 676116002 616732001 839350001 540521003 540521007,708366003 743229001 665725001 613465003 679853020 457618016 730135004 694127001
672,0023aff23a82b9b24efbf3188356cd4ed87226f7f6b843c7eb33abf9b1050bb3,844551001,859247002
673,0023e4a27084d4e13bbc877e007b2a1ac115a7edde6e87449027935b2ab85ba3,613942006,706443001
674,0023f9e96ae935c11bc2c950f317b73facea404dde95a30d4cad6eb0ab4d7765,612978001 690114001 690114002 789081002 789081003 789081001 637351001 620229004,661166005 730683019 690217001 399256037 659955001 660599002 568597006 683001002
675,002402463ed74bc0304a79d53a4d3776ba65d42121c855db821ffea31ea81da7,690933001 676512008 690933004,456163028 666448001 639677001
676,0024052c360bfe46e6c6b60fa40ac219d58219297d8258b71aff5a7f29047266,723173004 723173010,473954013 726226002
677,00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,681150003 681150004 796046001 796046002 765599006,827687001 882961002 891199001 854687009 757347002
678,00243eed6c4505efbd1ddebd1909d5e824563bd0b1daab31f09231ea3a8eb0a2,783380001 783380002,744304001 542464001
679,0024456cdff75baf7afa6a7eccc71baae532f7d2fe9acbc87657d5b06ec945c4,760048002 768939003 768939001 768939005 768939002 768939004 824748007 824748001,626415015 652060001 620208001 614496001 657852007 301668004 687534003 618389001
680,00245ff88d46eb90fc0278bec9d0287830bd1de57d1dd72c931380fe61abba5d,692835003 692835001 692835002 588573003 588573001,698440002 783707043 783707037 783707056 783707039
681,00246368d58aaaf8095e0c5751cb75f0ab7859c5878a97e486ee786b5bc1f619,637566003 637566002 637566005 637566006 637566004 637566007 859888001 839265002,852369005 875469002 896338001 852369005 891629001 891629001 817361002 882651001
682,0024701fe65dfd085ffb0f719d124824ed58af672afe7805017c7857f7c1e43f,837325002 654534001 790006003 790006001 790006002 803649002 502305001 752228001,529012025 696931001 674096002 580482004 622958003 761699001 622955007 650193001
683,0024702ec89e417c972f52b6cd1ee3a102c6f7f1ce5ff4928c4286bafc387101,827594001,766116001
